anime_id,title,episodes,score,popularity,rank,studio_toei_animation,studio_sunrise,studio_j.c.staff,studio_madhouse,studio_tms_entertainment,studio_production_i.g,studio_studio_deen,studio_pierrot,studio_olm,studio_shin-ei_animation,studio_a-1_pictures,studio_nippon_animation,studio_aic,studio_dle,studio_tatsunoko_production
35443,Nui Nui Hinobori San Kyoudai,4.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35446,Residence,3.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35448,Yo! Daitouryou Trap-kun,2.0,4.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35450,Five Fire Fish,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35458,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,1.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35459,Boku no Hero Academia: Training of the Dead,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35465,"Monster Sonic!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",1.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35466,ReLIFE: Kanketsu-hen,4.0,8.0,"Top 1,000",Top 500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35472,Yuuki Yuuna wa Yuushabu Shozoku 2,1.0,6.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,1.0,6.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35476,Little Charo 4: Eigo de Aruku New York,36.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35478,Neko no Robu,10.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35480,Karadasagashi,10.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35484,Osake wa Fuufu ni Natte kara,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35498,Boku to Misaki-sensei,1.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35499,Teakamamire no Tenshi The Animation,1.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35502,Pure Aluminum: Sunoko-tan.,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35503,Shoujo☆Kageki Revue Starlight,12.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35504,Velvet Underworld: Fragment Person,12.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35505,Velvet Underworld: Alternative,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,12.0,8.0,Top 500,"Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35512,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35513,MAFF x Chobitto Zukan,3.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35516,Dappys,4.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35519,Mahou no Yousei Persia: Kaiten Mokuba,1.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35520,Geisters Movie: Hikari no Shou,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35521,Geisters Movie: Inochi no Shou,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35522,Stella no Mahou Specials,2.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35526,Kizunakizu,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35540,Slow Start,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35557,Houseki no Kuni,12.0,8.0,Top 500,Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35558,Ichigo Chocola Flavor,2.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35559,Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35563,Ore to Issho ni Training,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35567,Gundam Build Fighters: Battlogue,5.0,7.0,"Top 7,500","Top 7,500",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35573,Tsuma ga Onsen de Circle Nakama no Nikubenki ni Natta no desu ga... Anime Edition,1.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35574,Ganbare!! Tabuchi-kun!! (ONA),10.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35575,Nono-chan Theater,85.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35576,Anime-ban Little★Nicky: Henachoko Akuma Nicky no NY Taikenki,6.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35581,Oide yo! Mizuryuu Kei Land,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35586,Jinryoku Senkan!? Shiokaze Sawakaze,3.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35589,Toji no Miko,24.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35592,Zton Jingai Animation: A Beautiful Greed Nulu Nulu,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35593,Meiken Lassie: Yume ni Mukatte Hashire!,1.0,6.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35602,Tsuki ga Kirei: Michinori,1.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35603,Seikaisuru Kado: Ekwari,1.0,6.0,"Top 10,000","Top 10,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,1.0,8.0,"Top 1,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35609,Entotsu Machi no Poupelle,1.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35612,Himitsukessha Taka no Tsume x Glass no Kamen desu ga,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35621,Line Rangers,10.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35624,Neko ga Kureta Marui Shiawase,5.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35625,Rara Maji,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35626,Yao Shen Ji,40.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35627,Honoo no Alpenrose: Sweet Memory Ongaku-hen,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35628,Honoo no Alpenrose: Ai no Symphony Ongaku-hen,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35629,Skirt no Naka wa Kedamono deshita.,12.0,5.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35633,Sprin' Pan: Mae e Susumou!,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35635,Monster Sonic! D'Artagnan no Idol Sengen,5.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35639,Just Because!,12.0,7.0,"Top 1,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35641,Huan Bian Jingling: Dangao Tianxin,40.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35650,Hua Jianghu: Bei Mo Ting,40.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35654,No Doubt,1.0,7.0,"Top 10,000","Top 25,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35656,Oshiri Tantei,10.0,6.0,"Top 25,000","Top 25,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35658,Kuroko no Basket: Last Game NG-shuu,1.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35672,Yama no Susume Third Season,13.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35673,Yama no Susume: Omoide Present,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35676,Berserk: Majo no Tsuisou,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35677,Liz to Aoi Tori,1.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35678,Hibike! Euphonium Movie 3: Chikai no Finale,1.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35691,Chao Wa Zhanshi,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35707,Anime Mitai na,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,10.0,6.0,"Top 1,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35714,Yami Shibai 5,13.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35720,ACCA: 13-ku Kansatsu-ka Specials,6.0,7.0,"Top 7,500","Top 7,500",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35726,Swamp Stamp Anime Edition,1.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35727,Mayoiga no Oneesan The Animation,1.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35730,Musekinin Galaxy☆Tylor,12.0,4.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35737,Pluto,8.0,9.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35739,Pikotarou no Lullaby Lullaby (TV),9.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35740,Doraemon Movie 38: Nobita no Takarajima,1.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35745,40-shuunen da yo!! CoroCoro All-Star Shougakkou,2.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35746,6 Lovers,6.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35756,Comic Girls,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35757,Gin no Guardian II,6.0,6.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35759,Sidonia no Kishi: Ai Tsumugu Hoshi,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35760,Shingeki no Kyojin Season 3,12.0,9.0,Top 100,Top 100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35777,Rilakkuma to Kaoru-san,13.0,8.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35780,Inyouchuu Shoku: Harami Ochiru Shoujo-tachi Anime Edition,1.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35781,Boku dake no Hentai Kanojo The Animation,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35788,Shokugeki no Souma: San no Sara,12.0,8.0,Top 500,"Top 1,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
35789,Yowamushi Pedal: Glory Line,25.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35790,Tate no Yuusha no Nariagari,25.0,8.0,Top 100,"Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35798,Meitantei Conan Movie 22: Zero no Shikkounin,1.0,8.0,"Top 5,000","Top 1,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35799,Miniforce,26.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35805,Cinderella Girls Gekijou Specials,2.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35806,"Haikyuu!! vs. ""Akaten""",1.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35814,Granblue Fantasy The Animation: Kabocha no Lantern,1.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35815,Boku dake ga Inai Machi Recaps,2.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35817,Curry no Kuni no Coburoux,13.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35818,Love Kome: We Love Rice Nikisaku,12.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35821,Chio-chan no Tsuugakuro,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35823,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35827,Otome*Domain The Animation,1.0,7.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35828,Miira no Kaikata,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35834,Angolmois: Genkou Kassenki,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35835,RErideD: Tokigoe no Derrida,12.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35838,Shoujo Shuumatsu Ryokou,12.0,8.0,"Top 1,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35839,Sora yori mo Tooi Basho,13.0,9.0,Top 500,Top 500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35842,FLCL Alternative,1.0,6.0,"Top 5,000","Top 7,500",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35843,Gintama.: Porori-hen,13.0,9.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35847,SSSS.Gridman,12.0,7.0,"Top 1,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35848,Promare,1.0,8.0,"Top 1,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35849,Darling in the FranXX,24.0,7.0,Top 100,"Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,1.0,8.0,"Top 1,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35853,Zero Seiki Movie 1: Emeraldas,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35857,Lupin III: Part 5,24.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35860,Karakai Jouzu no Takagi-san,12.0,8.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35868,Grisaia: Phantom Trigger The Animation,2.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35880,Yowamushi Pedal: Re:Generation,1.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35883,Cinderella Girls Gekijou 2nd Season,13.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35889,Hakata Tonkotsu Ramens,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35890,Enoshimans,10.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35891,Implicity,2.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35905,Ryuuou no Oshigoto!,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35909,Guruguru Petit Anime Gekijou,24.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35914,Catchy-kun no Nice Catch!,13.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35921,Da Wei Bei Ken: Daomei Tegong Xiong,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35923,Ame-iro Cocoa Series: Ame-con!!,12.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35926,Shishunki Sex,4.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35928,Devils Line,12.0,7.0,"Top 1,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35931,Kime Koi!,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35932,Yume ga Sameru made,1.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35936,Imouto Bitch ni Shiboraretai,2.0,7.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35946,Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito,1.0,7.0,"Top 1,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35949,Kidou Senshi Gundam Thunderbolt: Bandit Flower,1.0,7.0,"Top 7,500","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35952,Devilman Memorial,1.0,6.0,"Top 25,000","Top 25,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35956,Lulin Da Maoxian: Tangguo Shijie,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35957,Yura Yura Suizokukan,40.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35960,Kud Wafter,1.0,7.0,"Top 5,000","Top 5,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
35963,PJ Berri no Mogumogu Munyamunya Season 2,6.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35964,Basilisk: Ouka Ninpouchou,24.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35965,Baja no Studio,1.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35968,Wotaku ni Koi wa Muzukashii,11.0,8.0,Top 500,"Top 1,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35971,Onyankopon,12.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35972,Fairy Tail: Final Series,51.0,8.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35981,Kino,2.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35982,Gundam Build Fighters: GM no Gyakushuu,1.0,7.0,"Top 7,500","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35983,Harukana Receive,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35984,Mahou Shoujo Lyrical Nanoha: Detonation,1.0,8.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35988,Dame x Prince Anime Caravan,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35994,Satsuriku no Tenshi,16.0,7.0,Top 500,"Top 5,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
35997,Märchen Mädchen,10.0,5.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35999,Dia Horizon (Kabu),12.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36000,Sora to Umi no Aida,12.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36001,Alice or Alice,12.0,5.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36003,Kimoshiba 2,13.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36010,Heartful Maman The Animation,1.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36021,Joleobban,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36022,Cardfight!! Vanguard G Z,24.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
36023,Persona 5 the Animation,26.0,6.0,"Top 1,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36027,Ousama Game The Animation,12.0,5.0,"Top 1,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36028,Golden Kamuy,12.0,8.0,"Top 1,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36029,Hakyuu Houshin Engi,23.0,5.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36030,Yoiko no Rekishi Anime: Ookina Kabu (Kabu),1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36032,Air Recap,1.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36033,Kagirohi: Shaku Kei - Another,4.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36037,Senran Kagura Shinovi Master: Tokyo Youma-hen,12.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36038,Net-juu no Susume,10.0,8.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36039,A.I.C.O. Incarnation,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36040,Saint Seiya: Knights of the Zodiac,12.0,5.0,"Top 7,500","Top 25,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36043,Net-juu no Susume Special,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36049,Dagashi Kashi 2,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36051,Hitozuma Life: One Time Gal,2.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36052,Kyonyuu Daikazoku Saimin,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36077,Macross Δ Movie: Gekijou no Walküre,1.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36083,Lostorage Conflated WIXOSS: Missing Link,1.0,7.0,"Top 10,000","Top 7,500",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36094,Hakumei to Mikochi,12.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36096,Ice Fist,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36097,Happy Forest,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36098,Kimi no Suizou wo Tabetai,1.0,9.0,Top 500,Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36099,The Gift,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36106,Shingeki no Kyojin: Lost Girls,3.0,8.0,"Top 1,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36108,Takunomi.,12.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36109,Boku dake no Hentai Kanojo Motto♥ The Animation,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36122,Ryuudouji Shimon no Inbou,2.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36124,Itou Junji: Collection,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
36135,Oretacha Youkai Ningen,25.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36137,Succubu-ist Story The Animation,1.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36144,Garo: Vanishing Line,24.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36148,Wangu Xian Qiong,12.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36156,Keifuku-san,1.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36160,Yaoguai Mingdan 2nd Season,21.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
